item,itemLabel,idwlm,localLabel,municipioLabel,fonte,cat,cats,button,tipos,classes
http://www.wikidata.org/entity/Q98443748,Conjunto arbóreo em Parque La Salete,ICNF-KNJ2/026,"Oliveira de Azeméis, Santiago da Riba-Ul, Ul, Macinhata da Seixa e Madail",Oliveira de Azeméis,,Conjunto arbóreo em Parque La Salete,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Conjunto arbóreo em Parque La Salete,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q98443748&descriptionlang=pt&description=Conjunto%20arb%C3%B3reo%20em%20Parque%20La%20Salete%20-%20sequ%C3%B3ia%2C%20%C3%A1rvore-do-ch%C3%A1-australiana%2C%20outras%20esp%C3%A9cies%20em%20Parque%20La%20Salete&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CConjunto%20arb%C3%B3reo%20em%20Parque%20La%20Salete]],"grupo, grove, Leptospermum laevigatum, Sequoia sempervirens",
http://www.wikidata.org/entity/Q66813055,"Igreja Matriz de Oliveira de Azeméis, incluindo a escadaria",DGPC-72372,"Oliveira de Azeméis, Santiago da Riba-Ul, Ul, Macinhata da Seixa e Madail",Oliveira de Azeméis,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/72372 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=866 SIPA],"Igreja Matriz de Oliveira de Azeméis, incluindo a escadaria","Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Igreja Matriz de Oliveira de Azeméis, incluindo a escadaria",[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813055&descriptionlang=pt&description=Igreja%20Matriz%20de%20Oliveira%20de%20Azem%C3%A9is%2C%20incluindo%20a%20escadaria%20-%20igreja%20em%20Oliveira%20de%20Azem%C3%A9is%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CIgreja%20Matriz%20de%20Oliveira%20de%20Azem%C3%A9is%2C%20incluindo%20a%20escadaria]],igreja,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q96279381,Ponte do Salgueiro,DGPC-74024,"Oliveira de Azeméis, Santiago da Riba-Ul, Ul, Macinhata da Seixa e Madail",Oliveira de Azeméis,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/74024 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=237 SIPA],Ponte do Salgueiro,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Ponte do Salgueiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q96279381&descriptionlang=pt&description=Ponte%20do%20Salgueiro%20-%20Oliveira%20de%20Azem%C3%A9is%20-%20Portugal%20-%20Arquitectura%20Civil%20%2F%20Ponte&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CPonte%20do%20Salgueiro]],ponte,Imóvel de Interesse Municipal
http://www.wikidata.org/entity/Q66813056,Castro de Ossela,DGPC-74666,Ossela,Oliveira de Azeméis,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/74666 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=615 SIPA],Castro de Ossela,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Castro de Ossela,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813056&descriptionlang=pt&description=Castro%20de%20Ossela%20-%20castro%20em%20Oliveira%20de%20Azem%C3%A9is%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CCastro%20de%20Ossela]],castro,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q66813057,"Capela de Nossa Senhora da Ribeira, incluindo os retábulos e esculturas",DGPC-74890,"Pinheiro da Bemposta, Travanca e Palmaz",Oliveira de Azeméis,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/74890 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=266 SIPA],Capela de Nossa Senhora da Ribeira (Oliveira de Azemeis),Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Capela de Nossa Senhora da Ribeira (Oliveira de Azemeis),[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813057&descriptionlang=pt&description=Capela%20de%20Nossa%20Senhora%20da%20Ribeira%2C%20incluindo%20os%20ret%C3%A1bulos%20e%20esculturas%20-%20capela%20em%20Oliveira%20de%20Azem%C3%A9is%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CCapela%20de%20Nossa%20Senhora%20da%20Ribeira%20%28Oliveira%20de%20Azemeis%29]],capela,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q10261927,Cruzeiro de Pinheiro da Bemposta,DGPC-69819,"Pinheiro da Bemposta, Travanca e Palmaz",Oliveira de Azeméis,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69819 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=257 SIPA],Cruzeiro de Pinheiro da Bemposta,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Cruzeiro de Pinheiro da Bemposta,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q10261927&descriptionlang=pt&description=Cruzeiro%20de%20Pinheiro%20da%20Bemposta%20-%20cruzeiro%20em%20Oliveira%20de%20Azem%C3%A9is%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CCruzeiro%20de%20Pinheiro%20da%20Bemposta]],"wayside cross porch, cruzeiro",Monumento Nacional
http://www.wikidata.org/entity/Q66813058,Estação da Mala-Posta do Curval,DGPC-74892,"Pinheiro da Bemposta, Travanca e Palmaz",Oliveira de Azeméis,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/74892 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=2610 SIPA],Estação da Mala-Posta do Curval,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Estação da Mala-Posta do Curval,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813058&descriptionlang=pt&description=Esta%C3%A7%C3%A3o%20da%20Mala-Posta%20do%20Curval%20-%20esta%C3%A7%C3%A3o%20de%20malaposta%20em%20Oliveira%20de%20Azem%C3%A9is%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CEsta%C3%A7%C3%A3o%20da%20Mala-Posta%20do%20Curval]],estação,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q10348168,Pelourinho de Pinheiro da Bemposta,DGPC-74891,"Pinheiro da Bemposta, Travanca e Palmaz",Oliveira de Azeméis,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/74891 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=228 SIPA],Pelourinho de Pinheiro da Bemposta,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Pelourinho de Pinheiro da Bemposta,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q10348168&descriptionlang=pt&description=Pelourinho%20de%20Pinheiro%20da%20Bemposta%20-%20pelourinho%20em%20Oliveira%20de%20Azem%C3%A9is%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CPelourinho%20de%20Pinheiro%20da%20Bemposta]],pelourinho,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q98444337,Árvore isolada em Cimo da Fonte,ICNF-KNJ1/200,"Pinheiro da Bemposta, Travanca e Palmaz",Oliveira de Azeméis,,,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q98444337&descriptionlang=pt&description=%C3%81rvore%20isolada%20em%20Cimo%20da%20Fonte%20-%20pinheiro-bravo%20em%20Cimo%20da%20Fonte&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],Árvore de Interesse Público,
http://www.wikidata.org/entity/Q7228121,Ponte da Pica,DGPC-69762,Vila de Cucujães,Oliveira de Azeméis,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69762 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=650 SIPA],Ponte da Pica,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Ponte da Pica,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q7228121&descriptionlang=pt&description=Ponte%20da%20Pica%20-%20ponte%20em%20Oliveira%20de%20Azem%C3%A9is%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CPonte%20da%20Pica]],ponte,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q94948215,Quinta do Picoto,DGPC-27315634,Vila de Cucujães,Oliveira de Azeméis,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/27315634 DGPC],Quinta do Picoto,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Quinta do Picoto,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q94948215&descriptionlang=pt&description=Quinta%20do%20Picoto%20-%20Oliveira%20de%20Azem%C3%A9is%20-%20Portugal%20-%20-&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CQuinta%20do%20Picoto]],quinta,sem protecção legal
http://www.wikidata.org/entity/Q66813065,Igreja de São Simão,DGPC-5085590,Oiã,Oliveira do Bairro,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/5085590 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=21960 SIPA],"Igreja de São Simão, matriz de Oiã","Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Igreja de São Simão, matriz de Oiã",[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813065&descriptionlang=pt&description=Igreja%20de%20S%C3%A3o%20Sim%C3%A3o%20-%20igreja%20em%20Oliveira%20do%20Bairro%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CIgreja%20de%20S%C3%A3o%20Sim%C3%A3o%2C%20matriz%20de%20Oi%C3%A3]],igreja,sem protecção legal
http://www.wikidata.org/entity/Q98444789,Árvore isolada em Malhapão,ICNF-KNJ1/281,Oiã,Oliveira do Bairro,,,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q98444789&descriptionlang=pt&description=%C3%81rvore%20isolada%20em%20Malhap%C3%A3o%20-%20sobreiro%20em%20Malhap%C3%A3o&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],Árvore de Interesse Público,
http://www.wikidata.org/entity/Q66813066,Antiga Casa da Câmara e Cadeia,DGPC-7673879,Oliveira do Bairro,Oliveira do Bairro,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/7673879 DGPC],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813066&descriptionlang=pt&description=Antiga%20Casa%20da%20C%C3%A2mara%20e%20Cadeia%20-%20casa%20em%20Oliveira%20do%20Bairro%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],casa,sem protecção legal
http://www.wikidata.org/entity/Q66813064,Pontes de Palhaça (3),DGPC-70902,Palhaça,Oliveira do Bairro,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70902 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=638 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813064&descriptionlang=pt&description=Pontes%20de%20Palha%C3%A7a%20%283%29%20-%20ponte%20em%20Oliveira%20do%20Bairro%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],ponte,sem protecção legal
http://www.wikidata.org/entity/Q10300104,Igreja Matriz de Santa Marinha de Cortegaça,DGPC-10705228,Cortegaça,Ovar,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/10705228 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=15637 SIPA],Church of Santa Marinha de Cortegaça (Ovar),Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Church of Santa Marinha de Cortegaça (Ovar),[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q10300104&descriptionlang=pt&description=Igreja%20Matriz%20de%20Santa%20Marinha%20de%20Cortega%C3%A7a&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CChurch%20of%20Santa%20Marinha%20de%20Cortega%C3%A7a%20%28Ovar%29]],"túmulo, igreja",Conjunto de Interesse Público
http://www.wikidata.org/entity/Q97097944,Núcleos de Palheiros nas freguesias de Esmoriz e Cortegaça,DGPC-18430341,Esmoriz,Ovar,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/18430341 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=24618 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q97097944&descriptionlang=pt&description=N%C3%BAcleos%20de%20Palheiros%20nas%20freguesias%20de%20Esmoriz%20e%20Cortega%C3%A7a%20-%20Ovar%20-%20Portugal%20-%20-&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],palheiro,Imóvel de Interesse Municipal
http://www.wikidata.org/entity/Q3661058,Casa Avelino Duarte e respetivo património integrado,DGPC-22016769,"Ovar, São João, Arada e São Vicente de Pereira Jusã",Ovar,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/22016769 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=35637 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q3661058&descriptionlang=pt&description=Casa%20Avelino%20Duarte%20e%20respetivo%20patrim%C3%B3nio%20integrado%20-%20Ovar%20-%20Portugal%20-%20-&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],casa,Em vias de classificação
http://www.wikidata.org/entity/Q66813068,Casa da Família Nunes da Silva e capela,DGPC-155815,"Ovar, São João, Arada e São Vicente de Pereira Jusã",Ovar,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/155815 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=8657 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813068&descriptionlang=pt&description=Casa%20da%20Fam%C3%ADlia%20Nunes%20da%20Silva%20e%20capela%20-%20conjunto%20em%20Ovar%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],conjunto urbano,Imóvel de Interesse Municipal
http://www.wikidata.org/entity/Q98355080,Complexo que integra o Aron Hakodesh ou Ekhal,DGPC-20515885,"Ovar, São João, Arada e São Vicente de Pereira Jusã",Ovar,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/20515885 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=35711 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q98355080&descriptionlang=pt&description=Complexo%20que%20integra%20o%20Aron%20Hakodesh%20ou%20Ekhal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],"Aron Kodesh, edifício",Em vias de classificação
http://www.wikidata.org/entity/Q98348998,Estrutura onde se integra o Aron Hakodesh ou Ekhal,DGPC-23441179,"Ovar, São João, Arada e São Vicente de Pereira Jusã",Ovar,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/23441179 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=35711 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q98348998&descriptionlang=pt&description=Estrutura%20onde%20se%20integra%20o%20Aron%20Hakodesh%20ou%20Ekhal%20-%20Ovar%20-%20Portugal%20-%20-&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],"Aron Kodesh, edifício",Monumento de Interesse Público
http://www.wikidata.org/entity/Q105855152,Mercado Municipal de Ovar,SIPA-26510,"Ovar, São João, Arada e São Vicente de Pereira Jusã",Ovar,[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=26510 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q105855152&descriptionlang=pt&description=Mercado%20Municipal%20de%20Ovar&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],mercado,Em estudo
http://www.wikidata.org/entity/Q9698297,Museu Júlio Dinis - Uma Casa Ovarense,DGPC-74014,"Ovar, São João, Arada e São Vicente de Pereira Jusã",Ovar,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/74014 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=662 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q9698297&descriptionlang=pt&description=Museu%20J%C3%BAlio%20Dinis%20-%20Uma%20Casa%20Ovarense%20-%20Museu%20em%20Ovar%2C%20S%C3%A3o%20Jo%C3%A3o%2C%20Arada%20e%20S%C3%A3o%20Vicente%20de%20Pereira%20Jus%C3%A3%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],museu,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q110160693,Núcleo urbano da cidade de Ovar,SIPA-28157,"Ovar, São João, Arada e São Vicente de Pereira Jusã",Ovar,[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=28157 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q110160693&descriptionlang=pt&description=N%C3%BAcleo%20urbano%20da%20cidade%20de%20Ovar&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],conjunto urbano,Incluído em sítio classificado
http://www.wikidata.org/entity/Q96572420,Olaria «O Caco»,DGPC-24970667,"Ovar, São João, Arada e São Vicente de Pereira Jusã",Ovar,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/24970667 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=36195 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q96572420&descriptionlang=pt&description=Olaria%20%C2%ABO%20Caco%C2%BB%20-%20Ovar%20-%20Portugal%20-%20-&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],complexo industrial,Em vias de classificação
